"sample_bily - RawData"
"Wavelength nm.","T%"
951.50,38.307
952.00,38.313
952.50,38.302
953.00,38.253
953.50,38.152
954.00,38.179
954.50,38.242
955.00,38.230
955.50,38.328
956.00,38.304
956.50,38.283
957.00,38.303
957.50,38.434
958.00,38.430
958.50,38.447
959.00,38.451
959.50,38.455
960.00,38.415
960.50,38.407
961.00,38.266
961.50,38.121
962.00,38.079
962.50,37.884
963.00,37.615
963.50,37.431
964.00,37.090
964.50,36.784
965.00,36.437
965.50,35.987
966.00,35.494
966.50,34.892
967.00,34.284
967.50,33.559
968.00,32.642
968.50,31.525
969.00,30.336
969.50,28.636
970.00,26.648
970.50,23.900
971.00,20.742
971.50,16.712
972.00,11.916
972.50,6.732
973.00,3.075
973.50,1.161
974.00,0.529
974.50,0.368
975.00,0.306
975.50,0.441
976.00,0.689
976.50,1.182
977.00,2.026
977.50,3.445
978.00,5.392
978.50,7.954
979.00,11.182
979.50,14.750
980.00,18.372
980.50,22.101
981.00,25.685
981.50,28.968
982.00,32.018
982.50,34.790
983.00,37.488
983.50,39.804
984.00,41.849
984.50,43.436
985.00,45.173
985.50,46.436
986.00,47.625
986.50,48.602
987.00,49.547
987.50,50.389
988.00,51.186
988.50,51.842
989.00,52.502
989.50,53.164
990.00,53.674
990.50,54.225
991.00,54.726
991.50,55.237
992.00,55.669
992.50,56.005
993.00,56.430
993.50,56.714
994.00,56.985
994.50,57.276
995.00,57.447
995.50,57.723
996.00,57.943
996.50,58.150
997.00,58.317
997.50,58.481
998.00,58.707
998.50,58.916
999.00,59.103
999.50,59.294
1000.00,59.557
1000.50,59.808
1001.00,60.061
1001.50,60.312
1002.00,60.602
1002.50,60.915
1003.00,61.240
1003.50,61.525
1004.00,61.830
1004.50,62.221
1005.00,62.550
1005.50,62.922
1006.00,63.260
1006.50,63.731
1007.00,64.133
1007.50,64.462
1008.00,64.926
1008.50,65.276
1009.00,65.718
1009.50,66.124
1010.00,66.442
1010.50,66.777
1011.00,67.206
1011.50,67.596
1012.00,67.964
1012.50,68.326
1013.00,68.708
1013.50,69.176
1014.00,69.496
1014.50,69.812
1015.00,70.143
1015.50,70.514
1016.00,70.923
1016.50,71.277
1017.00,71.618
1017.50,71.984
1018.00,72.302
1018.50,72.666
1019.00,72.882
1019.50,73.354
1020.00,73.672
1020.50,74.074
1021.00,74.370
1021.50,74.675
1022.00,74.969
1022.50,75.333
1023.00,75.628
1023.50,75.974
1024.00,76.329
1024.50,76.583
1025.00,76.911
1025.50,77.232
1026.00,77.539
1026.50,77.912
1027.00,78.155
1027.50,78.512
1028.00,78.800
1028.50,79.129
1029.00,79.356
1029.50,79.708
1030.00,80.036
1030.50,80.278
1031.00,80.551
1031.50,80.868
1032.00,81.126
1032.50,81.401
1033.00,81.689
1033.50,81.955
1034.00,82.200
1034.50,82.436
1035.00,82.689
1035.50,82.899
1036.00,83.128
1036.50,83.349
1037.00,83.598
1037.50,83.785
1038.00,83.993
