"sample_a - RawData"
"Wavelength nm.","T%"
981.00,85.431
981.50,85.423
982.00,85.405
982.50,85.400
983.00,85.416
983.50,85.439
984.00,85.470
984.50,85.432
985.00,85.442
985.50,85.429
986.00,85.449
986.50,85.441
987.00,85.456
987.50,85.407
988.00,85.461
988.50,85.502
989.00,85.448
989.50,85.526
990.00,85.482
990.50,85.503
991.00,85.451
991.50,85.481
992.00,85.514
992.50,85.517
993.00,85.506
993.50,85.523
994.00,85.488
994.50,85.483
995.00,85.500
995.50,85.497
996.00,85.517
996.50,85.483
997.00,85.487
997.50,85.482
998.00,85.451
998.50,85.521
999.00,85.517
999.50,85.499
1000.00,85.545
1000.50,85.545
1001.00,85.553
1001.50,85.556
1002.00,85.580
1002.50,85.597
1003.00,85.557
1003.50,85.543
1004.00,85.606
1004.50,85.608
1005.00,85.562
1005.50,85.564
1006.00,85.579
1006.50,85.540
1007.00,85.570
1007.50,85.601
1008.00,85.559
1008.50,85.630
1009.00,85.574
1009.50,85.592
1010.00,85.609
1010.50,85.579
1011.00,85.563
1011.50,85.579
1012.00,85.575
1012.50,85.602
1013.00,85.588
1013.50,85.640
1014.00,85.604
1014.50,85.632
1015.00,85.667
1015.50,85.591
1016.00,85.683
1016.50,85.584
1017.00,85.610
1017.50,85.693
1018.00,85.632
1018.50,85.629
1019.00,85.612
1019.50,85.634
1020.00,85.636
1020.50,85.640
1021.00,85.634
1021.50,85.682
1022.00,85.649
1022.50,85.658
1023.00,85.629
1023.50,85.668
1024.00,85.658
1024.50,85.660
1025.00,85.672
1025.50,85.666
1026.00,85.640
1026.50,85.723
1027.00,85.665
1027.50,85.692
1028.00,85.666
1028.50,85.668
1029.00,85.671
1029.50,85.643
1030.00,85.696
1030.50,85.649
1031.00,85.671
1031.50,85.688
1032.00,85.716
1032.50,85.705
1033.00,85.682
1033.50,85.661
1034.00,85.723
1034.50,85.663
1035.00,85.685
1035.50,85.727
1036.00,85.661
1036.50,85.709
1037.00,85.702
1037.50,85.706
1038.00,85.742
1038.50,85.712
1039.00,85.720
1039.50,85.705
1040.00,85.722
1040.50,85.715
1041.00,85.740
1041.50,85.759
1042.00,85.731
1042.50,85.705
1043.00,85.707
1043.50,85.731
1044.00,85.766
1044.50,85.726
1045.00,85.709
1045.50,85.757
1046.00,85.757
1046.50,85.772
1047.00,85.730
1047.50,85.759
1048.00,85.759
1048.50,85.739
1049.00,85.719
1049.50,85.762
1050.00,85.761
1050.50,85.754
1051.00,85.756
1051.50,85.735
1052.00,85.766
1052.50,85.766
1053.00,85.732
1053.50,85.755
1054.00,85.763
1054.50,85.773
1055.00,85.748
1055.50,85.775
1056.00,85.760
1056.50,85.760
1057.00,85.768
1057.50,85.757
